
[Gradient Statistics for Epoch 1]
xlstm.layers.0.slstm.layer_norm.weight   | mean: -3.37321e+00 | std:  2.86956e+01 | min: -1.05234e+02 | max:  6.15710e+01
classifier.bias                          | mean:  3.85417e-02 | std:  4.11464e+02 | min: -1.13300e+03 | max:  1.00950e+03

[Gradient Statistics for Epoch 38]
xlstm.layers.0.slstm.layer_norm.weight   | mean: -1.05231e+00 | std:  1.88454e+01 | min: -6.31722e+01 | max:  4.56857e+01
xlstm.layers.0.slstm.layer_norm.bias     | mean: -7.28786e-01 | std:  1.44751e+01 | min: -2.63056e+01 | max:  2.91593e+01
xlstm.layers.0.slstm.causal_conv.conv.weight | mean:  1.41714e+01 | std:  2.60675e+01 | min: -2.63281e+01 | max:  4.12188e+01
xlstm.layers.0.slstm.causal_conv.conv.bias | mean:  1.97500e+01 | std:  2.60233e+02 | min: -2.77750e+02 | max:  2.05125e+02
xlstm.layers.0.slstm.Wz.block.weight     | mean:  4.13503e+00 | std:  4.79689e+02 | min: -2.87200e+03 | max:  2.78800e+03
xlstm.layers.0.slstm.Wz.block.bias       | mean:  1.03945e+02 | std:  7.30320e+02 | min: -1.60500e+03 | max:  2.43800e+03
xlstm.layers.0.slstm.Wi.block.weight     | mean: -1.70447e+00 | std:  2.63282e+01 | min: -7.80000e+01 | max:  6.98750e+01
xlstm.layers.0.slstm.Wi.block.bias       | mean:  7.30872e+00 | std:  1.12760e+02 | min: -2.82250e+02 | max:  3.13000e+02
xlstm.layers.0.slstm.Wf.block.weight     | mean:  1.90536e+00 | std:  3.34283e+01 | min: -9.05000e+01 | max:  1.51625e+02
xlstm.layers.0.slstm.Wf.block.bias       | mean: -7.55143e+00 | std:  1.43172e+02 | min: -5.85500e+02 | max:  3.64250e+02
xlstm.layers.0.slstm.Wo.block.weight     | mean: -9.66033e-01 | std:  7.29495e+01 | min: -3.07750e+02 | max:  3.28250e+02
xlstm.layers.0.slstm.Wo.block.bias       | mean: -3.06651e+01 | std:  8.87812e+01 | min: -2.16875e+02 | max:  1.80375e+02
xlstm.layers.0.slstm.Rz.block.weight     | mean:  2.72345e-01 | std:  3.37412e+02 | min: -1.79300e+03 | max:  1.67500e+03
xlstm.layers.0.slstm.Rz.block.bias       | mean:  1.03945e+02 | std:  7.30320e+02 | min: -1.60500e+03 | max:  2.43800e+03
xlstm.layers.0.slstm.Ri.block.weight     | mean: -6.29131e-02 | std:  5.53137e+01 | min: -2.59750e+02 | max:  2.74000e+02
xlstm.layers.0.slstm.Ri.block.bias       | mean:  7.30872e+00 | std:  1.12760e+02 | min: -2.82250e+02 | max:  3.13000e+02
xlstm.layers.0.slstm.Rf.block.weight     | mean:  2.01381e+00 | std:  8.54615e+01 | min: -4.33000e+02 | max:  4.43000e+02
xlstm.layers.0.slstm.Rf.block.bias       | mean: -7.55143e+00 | std:  1.43172e+02 | min: -5.85500e+02 | max:  3.64250e+02
xlstm.layers.0.slstm.Ro.block.weight     | mean:  7.10970e-01 | std:  5.09107e+01 | min: -2.18000e+02 | max:  2.19000e+02
xlstm.layers.0.slstm.Ro.block.bias       | mean: -3.06651e+01 | std:  8.87812e+01 | min: -2.16875e+02 | max:  1.80375e+02
xlstm.layers.0.mlstm.layer_norm.weight   | mean: -1.08735e+02 | std:  4.27064e+02 | min: -1.33694e+03 | max:  8.72102e+02
xlstm.layers.0.mlstm.layer_norm.bias     | mean:  5.59995e+01 | std:  3.87742e+02 | min: -6.28359e+02 | max:  1.01630e+03
xlstm.layers.0.mlstm.causal_conv.conv.weight | mean:  5.48333e+01 | std:  1.28061e+03 | min: -1.97600e+03 | max:  1.65000e+03
xlstm.layers.0.mlstm.causal_conv.conv.bias | mean: -4.50917e+02 | std:  4.59090e+02 | min: -9.77500e+02 | max: -1.34750e+02
xlstm.layers.0.mlstm.Wk.block.weight     | mean:  8.29987e+00 | std:  2.77796e+02 | min: -1.33400e+03 | max:  2.44800e+03
xlstm.layers.0.mlstm.Wk.block.bias       | mean:  5.08405e+00 | std:  1.26805e+02 | min: -3.53000e+02 | max:  4.90750e+02
xlstm.layers.0.mlstm.Wv.block.weight     | mean:  7.62093e-01 | std:  2.58043e+02 | min: -1.71700e+03 | max:  1.27300e+03
xlstm.layers.0.mlstm.Wv.block.bias       | mean: -1.56189e+01 | std:  3.58813e+02 | min: -9.72000e+02 | max:  8.81500e+02
xlstm.layers.0.mlstm.Wi.weight           | mean: -1.71066e+00 | std:  8.06330e+01 | min: -9.92500e+02 | max:  7.27000e+02
xlstm.layers.0.mlstm.Wi.bias             | mean: -1.67413e+00 | std:  3.14762e+01 | min: -1.46500e+02 | max:  1.37875e+02
xlstm.layers.0.mlstm.Wf.weight           | mean: -1.37599e+00 | std:  1.51381e+02 | min: -7.00000e+02 | max:  1.64200e+03
xlstm.layers.0.mlstm.Wf.bias             | mean: -5.42472e-01 | std:  6.91997e+01 | min: -1.75875e+02 | max:  3.29000e+02
xlstm.layers.0.mlstm.Wo.weight           | mean: -1.74768e+00 | std:  8.16995e+01 | min: -3.32000e+02 | max:  3.90250e+02
xlstm.layers.0.mlstm.Wo.bias             | mean: -5.31588e+01 | std:  1.00139e+02 | min: -2.80750e+02 | max:  1.67375e+02
classifier.weight                        | mean:  2.40761e-03 | std:  2.92331e+02 | min: -1.19000e+03 | max:  1.55200e+03
classifier.bias                          | mean: -1.04687e-01 | std:  5.10341e+02 | min: -1.70900e+03 | max:  8.16000e+02

[Gradient Statistics for Epoch 39]
xlstm.layers.0.slstm.layer_norm.weight   | mean:  2.12234e+00 | std:  1.46838e+01 | min: -3.43388e+01 | max:  3.18413e+01
xlstm.layers.0.slstm.layer_norm.bias     | mean: -1.77921e+01 | std:  1.44072e+01 | min: -4.24703e+01 | max:  1.71904e+00
xlstm.layers.0.slstm.causal_conv.conv.weight | mean:  3.44530e+01 | std:  2.99035e+01 | min: -4.02734e+00 | max:  7.80000e+01
xlstm.layers.0.slstm.causal_conv.conv.bias | mean:  3.28974e+02 | std:  2.86973e+02 | min:  1.74219e+01 | max:  5.82500e+02
xlstm.layers.0.slstm.Wz.block.weight     | mean:  3.74773e+00 | std:  4.49246e+02 | min: -2.79400e+03 | max:  2.29400e+03
xlstm.layers.0.slstm.Wz.block.bias       | mean: -1.73331e+02 | std:  7.16634e+02 | min: -3.04200e+03 | max:  1.64300e+03
xlstm.layers.0.slstm.Wi.block.weight     | mean:  5.20541e+00 | std:  2.49614e+01 | min: -6.88125e+01 | max:  1.15000e+02
xlstm.layers.0.slstm.Wi.block.bias       | mean: -2.21408e+01 | std:  1.06676e+02 | min: -4.60500e+02 | max:  2.69500e+02
xlstm.layers.0.slstm.Wf.block.weight     | mean:  5.90823e+00 | std:  3.47320e+01 | min: -1.16000e+02 | max:  9.81250e+01
xlstm.layers.0.slstm.Wf.block.bias       | mean: -2.53505e+01 | std:  1.48227e+02 | min: -3.93500e+02 | max:  4.69250e+02
xlstm.layers.0.slstm.Wo.block.weight     | mean:  6.26819e-01 | std:  6.43662e+01 | min: -2.42500e+02 | max:  2.31125e+02
xlstm.layers.0.slstm.Wo.block.bias       | mean: -3.45368e+01 | std:  8.48783e+01 | min: -2.43625e+02 | max:  2.93750e+02
xlstm.layers.0.slstm.Rz.block.weight     | mean: -9.14931e+00 | std:  3.07196e+02 | min: -1.50300e+03 | max:  1.77200e+03
xlstm.layers.0.slstm.Rz.block.bias       | mean: -1.73331e+02 | std:  7.16634e+02 | min: -3.04200e+03 | max:  1.64300e+03
xlstm.layers.0.slstm.Ri.block.weight     | mean:  4.33838e-02 | std:  5.01625e+01 | min: -2.40500e+02 | max:  2.51500e+02
xlstm.layers.0.slstm.Ri.block.bias       | mean: -2.21408e+01 | std:  1.06676e+02 | min: -4.60500e+02 | max:  2.69500e+02
xlstm.layers.0.slstm.Rf.block.weight     | mean: -7.25258e-01 | std:  7.46862e+01 | min: -3.50250e+02 | max:  3.80500e+02
xlstm.layers.0.slstm.Rf.block.bias       | mean: -2.53505e+01 | std:  1.48227e+02 | min: -3.93500e+02 | max:  4.69250e+02
xlstm.layers.0.slstm.Ro.block.weight     | mean: -3.70935e-01 | std:  4.63541e+01 | min: -1.90750e+02 | max:  2.26250e+02
xlstm.layers.0.slstm.Ro.block.bias       | mean: -3.45368e+01 | std:  8.48783e+01 | min: -2.43625e+02 | max:  2.93750e+02
xlstm.layers.0.mlstm.layer_norm.weight   | mean: -1.23173e+02 | std:  4.42834e+02 | min: -1.65606e+03 | max:  8.05641e+02
xlstm.layers.0.mlstm.layer_norm.bias     | mean:  8.56956e+01 | std:  4.32290e+02 | min: -1.20244e+03 | max:  1.06776e+03
xlstm.layers.0.mlstm.causal_conv.conv.weight | mean:  4.45220e+02 | std:  1.16131e+03 | min: -9.52000e+02 | max:  2.17600e+03
xlstm.layers.0.mlstm.causal_conv.conv.bias | mean: -6.06000e+02 | std:  2.83845e+02 | min: -8.02000e+02 | max: -2.80500e+02
xlstm.layers.0.mlstm.Wk.block.weight     | mean:  1.26580e+01 | std:  2.96241e+02 | min: -1.81700e+03 | max:  2.07600e+03
xlstm.layers.0.mlstm.Wk.block.bias       | mean:  7.14655e+00 | std:  1.40792e+02 | min: -3.38000e+02 | max:  5.14500e+02
xlstm.layers.0.mlstm.Wv.block.weight     | mean: -9.11591e-01 | std:  2.43194e+02 | min: -1.50400e+03 | max:  1.50500e+03
xlstm.layers.0.mlstm.Wv.block.bias       | mean:  4.80829e+01 | std:  3.21917e+02 | min: -7.65500e+02 | max:  9.85000e+02
xlstm.layers.0.mlstm.Wi.weight           | mean: -4.64643e+00 | std:  8.25213e+01 | min: -1.20600e+03 | max:  8.16000e+02
xlstm.layers.0.mlstm.Wi.bias             | mean: -3.10629e+00 | std:  3.69768e+01 | min: -2.29500e+02 | max:  1.14625e+02
xlstm.layers.0.mlstm.Wf.weight           | mean: -1.85829e+01 | std:  1.31541e+02 | min: -7.34000e+02 | max:  7.69500e+02
xlstm.layers.0.mlstm.Wf.bias             | mean: -1.21908e+01 | std:  6.05859e+01 | min: -1.64625e+02 | max:  1.89000e+02
xlstm.layers.0.mlstm.Wo.weight           | mean:  1.96507e+00 | std:  7.30291e+01 | min: -2.56000e+02 | max:  2.92750e+02
xlstm.layers.0.mlstm.Wo.bias             | mean: -5.11302e+01 | std:  9.21718e+01 | min: -2.38250e+02 | max:  1.78125e+02
classifier.weight                        | mean: -2.97475e-03 | std:  2.77575e+02 | min: -1.22300e+03 | max:  1.14200e+03
classifier.bias                          | mean: -2.23958e-02 | std:  4.66484e+02 | min: -1.36200e+03 | max:  1.14800e+03

[Gradient Statistics for Epoch 40]
xlstm.layers.0.slstm.layer_norm.weight   | mean:  2.17377e+00 | std:  1.33402e+01 | min: -2.60876e+01 | max:  3.98760e+01
xlstm.layers.0.slstm.layer_norm.bias     | mean: -1.90237e+01 | std:  1.93376e+01 | min: -5.93123e+01 | max:  5.13682e-01
xlstm.layers.0.slstm.causal_conv.conv.weight | mean:  3.78759e+01 | std:  3.18205e+01 | min:  1.40234e+01 | max:  9.49375e+01
xlstm.layers.0.slstm.causal_conv.conv.bias | mean:  3.53729e+02 | std:  3.96443e+02 | min:  1.23812e+02 | max:  8.11500e+02
xlstm.layers.0.slstm.Wz.block.weight     | mean: -1.41991e+01 | std:  4.39248e+02 | min: -2.42800e+03 | max:  1.93300e+03
xlstm.layers.0.slstm.Wz.block.bias       | mean: -2.53802e+01 | std:  6.68606e+02 | min: -1.94900e+03 | max:  1.50800e+03
xlstm.layers.0.slstm.Wi.block.weight     | mean:  1.33297e+00 | std:  2.65839e+01 | min: -8.45625e+01 | max:  8.04375e+01
xlstm.layers.0.slstm.Wi.block.bias       | mean: -5.57637e+00 | std:  1.13670e+02 | min: -3.25750e+02 | max:  3.34250e+02
xlstm.layers.0.slstm.Wf.block.weight     | mean:  5.39279e+00 | std:  3.81554e+01 | min: -1.03188e+02 | max:  1.12812e+02
xlstm.layers.0.slstm.Wf.block.bias       | mean: -2.29449e+01 | std:  1.63473e+02 | min: -4.59250e+02 | max:  4.10500e+02
xlstm.layers.0.slstm.Wo.block.weight     | mean:  4.90321e-01 | std:  7.00844e+01 | min: -4.37250e+02 | max:  2.91000e+02
xlstm.layers.0.slstm.Wo.block.bias       | mean: -2.21792e+01 | std:  9.72333e+01 | min: -3.31750e+02 | max:  4.11750e+02
xlstm.layers.0.slstm.Rz.block.weight     | mean: -1.04152e+01 | std:  3.09184e+02 | min: -1.34300e+03 | max:  1.46700e+03
xlstm.layers.0.slstm.Rz.block.bias       | mean: -2.53802e+01 | std:  6.68606e+02 | min: -1.94900e+03 | max:  1.50800e+03
xlstm.layers.0.slstm.Ri.block.weight     | mean:  4.29920e-03 | std:  5.33735e+01 | min: -2.89750e+02 | max:  2.44375e+02
xlstm.layers.0.slstm.Ri.block.bias       | mean: -5.57637e+00 | std:  1.13670e+02 | min: -3.25750e+02 | max:  3.34250e+02
xlstm.layers.0.slstm.Rf.block.weight     | mean:  1.42949e+00 | std:  7.98283e+01 | min: -3.76750e+02 | max:  3.26500e+02
xlstm.layers.0.slstm.Rf.block.bias       | mean: -2.29449e+01 | std:  1.63473e+02 | min: -4.59250e+02 | max:  4.10500e+02
xlstm.layers.0.slstm.Ro.block.weight     | mean:  7.45465e-01 | std:  4.91575e+01 | min: -2.25875e+02 | max:  2.27125e+02
xlstm.layers.0.slstm.Ro.block.bias       | mean: -2.21792e+01 | std:  9.72333e+01 | min: -3.31750e+02 | max:  4.11750e+02
xlstm.layers.0.mlstm.layer_norm.weight   | mean: -8.70221e+01 | std:  3.68627e+02 | min: -8.90327e+02 | max:  1.35774e+03
xlstm.layers.0.mlstm.layer_norm.bias     | mean:  5.34097e+01 | std:  4.10211e+02 | min: -9.30262e+02 | max:  1.12623e+03
xlstm.layers.0.mlstm.causal_conv.conv.weight | mean: -1.85944e+02 | std:  9.31502e+02 | min: -1.47500e+03 | max:  1.09100e+03
xlstm.layers.0.mlstm.causal_conv.conv.bias | mean: -5.15500e+02 | std:  7.30273e+02 | min: -1.27900e+03 | max:  1.76250e+02
xlstm.layers.0.mlstm.Wk.block.weight     | mean:  2.78373e+00 | std:  2.66843e+02 | min: -1.50400e+03 | max:  1.68400e+03
xlstm.layers.0.mlstm.Wk.block.bias       | mean:  3.92550e+00 | std:  1.15484e+02 | min: -3.06000e+02 | max:  3.97250e+02
xlstm.layers.0.mlstm.Wv.block.weight     | mean:  4.74232e+00 | std:  3.23317e+02 | min: -2.79800e+03 | max:  2.48400e+03
xlstm.layers.0.mlstm.Wv.block.bias       | mean: -4.51232e+00 | std:  4.26446e+02 | min: -2.38000e+03 | max:  9.82500e+02
xlstm.layers.0.mlstm.Wi.weight           | mean: -4.38533e+00 | std:  6.74843e+01 | min: -4.79750e+02 | max:  4.10000e+02
xlstm.layers.0.mlstm.Wi.bias             | mean: -2.84744e+00 | std:  2.90873e+01 | min: -1.09500e+02 | max:  8.50625e+01
xlstm.layers.0.mlstm.Wf.weight           | mean: -6.70231e+00 | std:  1.42423e+02 | min: -8.58000e+02 | max:  5.16000e+02
xlstm.layers.0.mlstm.Wf.bias             | mean: -4.13169e+00 | std:  6.83256e+01 | min: -2.37500e+02 | max:  1.76375e+02
xlstm.layers.0.mlstm.Wo.weight           | mean:  9.95782e-01 | std:  7.73611e+01 | min: -4.22500e+02 | max:  3.63250e+02
xlstm.layers.0.mlstm.Wo.bias             | mean: -4.45654e+01 | std:  1.09709e+02 | min: -3.86500e+02 | max:  4.66500e+02
classifier.weight                        | mean: -1.27411e-04 | std:  2.95373e+02 | min: -1.29700e+03 | max:  1.07900e+03
classifier.bias                          | mean:  4.98698e-02 | std:  5.35884e+02 | min: -1.50600e+03 | max:  8.38000e+02

[Gradient Statistics for Epoch 41]
xlstm.layers.0.slstm.layer_norm.weight   | mean:  5.70805e-01 | std:  1.47728e+01 | min: -2.89777e+01 | max:  4.52049e+01
xlstm.layers.0.slstm.layer_norm.bias     | mean: -1.18660e+01 | std:  1.42683e+01 | min: -3.66083e+01 | max:  8.01268e+00
xlstm.layers.0.slstm.causal_conv.conv.weight | mean:  2.81384e+01 | std:  3.28105e+01 | min: -4.30859e+00 | max:  7.98750e+01
xlstm.layers.0.slstm.causal_conv.conv.bias | mean:  2.20781e+02 | std:  2.93390e+02 | min: -3.99062e+01 | max:  5.38500e+02
xlstm.layers.0.slstm.Wz.block.weight     | mean:  2.45922e+01 | std:  3.95729e+02 | min: -2.10400e+03 | max:  2.17800e+03
xlstm.layers.0.slstm.Wz.block.bias       | mean:  9.24786e+01 | std:  5.85234e+02 | min: -1.30200e+03 | max:  1.34800e+03
xlstm.layers.0.slstm.Wi.block.weight     | mean:  7.13037e+00 | std:  2.13572e+01 | min: -5.74375e+01 | max:  7.46250e+01
xlstm.layers.0.slstm.Wi.block.bias       | mean: -3.06436e+01 | std:  9.10596e+01 | min: -2.94250e+02 | max:  2.12250e+02
xlstm.layers.0.slstm.Wf.block.weight     | mean:  3.34682e+00 | std:  3.12839e+01 | min: -7.22500e+01 | max:  1.29500e+02
xlstm.layers.0.slstm.Wf.block.bias       | mean: -1.42609e+01 | std:  1.33410e+02 | min: -5.08500e+02 | max:  2.81250e+02
xlstm.layers.0.slstm.Wo.block.weight     | mean:  2.49300e+00 | std:  6.04262e+01 | min: -3.17500e+02 | max:  3.20000e+02
xlstm.layers.0.slstm.Wo.block.bias       | mean: -4.40691e+01 | std:  8.87475e+01 | min: -2.65000e+02 | max:  2.83500e+02
xlstm.layers.0.slstm.Rz.block.weight     | mean:  2.69181e-01 | std:  2.99264e+02 | min: -1.35100e+03 | max:  1.43400e+03
xlstm.layers.0.slstm.Rz.block.bias       | mean:  9.24786e+01 | std:  5.85234e+02 | min: -1.30200e+03 | max:  1.34800e+03
xlstm.layers.0.slstm.Ri.block.weight     | mean: -5.51204e-01 | std:  4.75520e+01 | min: -2.64000e+02 | max:  2.54875e+02
xlstm.layers.0.slstm.Ri.block.bias       | mean: -3.06436e+01 | std:  9.10596e+01 | min: -2.94250e+02 | max:  2.12250e+02
xlstm.layers.0.slstm.Rf.block.weight     | mean:  2.35282e+00 | std:  7.11402e+01 | min: -3.49500e+02 | max:  3.34000e+02
xlstm.layers.0.slstm.Rf.block.bias       | mean: -1.42609e+01 | std:  1.33410e+02 | min: -5.08500e+02 | max:  2.81250e+02
xlstm.layers.0.slstm.Ro.block.weight     | mean: -3.74558e-01 | std:  4.33154e+01 | min: -2.04375e+02 | max:  1.52375e+02
xlstm.layers.0.slstm.Ro.block.bias       | mean: -4.40691e+01 | std:  8.87475e+01 | min: -2.65000e+02 | max:  2.83500e+02
xlstm.layers.0.mlstm.layer_norm.weight   | mean: -3.26357e+01 | std:  3.22821e+02 | min: -6.96186e+02 | max:  9.80603e+02
xlstm.layers.0.mlstm.layer_norm.bias     | mean: -1.41227e+01 | std:  3.49484e+02 | min: -7.91161e+02 | max:  7.88779e+02
xlstm.layers.0.mlstm.causal_conv.conv.weight | mean: -3.57361e+01 | std:  6.08513e+02 | min: -9.76500e+02 | max:  6.95000e+02
xlstm.layers.0.mlstm.causal_conv.conv.bias | mean:  1.43404e+02 | std:  2.54580e+02 | min: -1.07031e+01 | max:  4.37250e+02
xlstm.layers.0.mlstm.Wk.block.weight     | mean:  1.32446e+01 | std:  2.25658e+02 | min: -1.39400e+03 | max:  1.04700e+03
xlstm.layers.0.mlstm.Wk.block.bias       | mean:  9.08136e+00 | std:  1.03923e+02 | min: -4.10250e+02 | max:  2.98750e+02
xlstm.layers.0.mlstm.Wv.block.weight     | mean: -3.58283e+00 | std:  2.57787e+02 | min: -1.80600e+03 | max:  1.42700e+03
xlstm.layers.0.mlstm.Wv.block.bias       | mean: -9.52393e+00 | std:  3.19224e+02 | min: -1.10900e+03 | max:  9.00500e+02
xlstm.layers.0.mlstm.Wi.weight           | mean:  2.49981e+00 | std:  7.88327e+01 | min: -5.17500e+02 | max:  9.39500e+02
xlstm.layers.0.mlstm.Wi.bias             | mean:  1.34219e+00 | std:  3.42562e+01 | min: -7.40000e+01 | max:  2.01750e+02
xlstm.layers.0.mlstm.Wf.weight           | mean: -2.61734e+00 | std:  1.25411e+02 | min: -5.78500e+02 | max:  6.20000e+02
xlstm.layers.0.mlstm.Wf.bias             | mean: -1.19422e+00 | std:  5.95997e+01 | min: -1.73375e+02 | max:  1.51750e+02
xlstm.layers.0.mlstm.Wo.weight           | mean:  7.40866e-01 | std:  6.63262e+01 | min: -3.04250e+02 | max:  3.26750e+02
xlstm.layers.0.mlstm.Wo.bias             | mean: -6.15106e+01 | std:  1.01104e+02 | min: -3.44750e+02 | max:  2.05625e+02
classifier.weight                        | mean:  9.68768e-03 | std:  2.89786e+02 | min: -1.11900e+03 | max:  1.17800e+03
classifier.bias                          | mean:  2.08333e-02 | std:  4.63148e+02 | min: -1.13100e+03 | max:  8.58500e+02

[Gradient Statistics for Epoch 42]
xlstm.layers.0.slstm.layer_norm.weight   | mean:  1.34062e+00 | std:  1.88378e+01 | min: -6.20544e+01 | max:  5.35940e+01
xlstm.layers.0.slstm.layer_norm.bias     | mean: -1.45353e+01 | std:  7.99936e+00 | min: -2.85487e+01 | max: -7.65600e-01
xlstm.layers.0.slstm.causal_conv.conv.weight | mean:  3.05210e+01 | std:  1.71193e+01 | min:  2.51221e-01 | max:  4.72812e+01
xlstm.layers.0.slstm.causal_conv.conv.bias | mean:  2.62375e+02 | std:  1.21498e+02 | min:  1.24875e+02 | max:  3.55250e+02
xlstm.layers.0.slstm.Wz.block.weight     | mean: -1.10339e+00 | std:  4.19616e+02 | min: -1.37900e+03 | max:  1.51500e+03
xlstm.layers.0.slstm.Wz.block.bias       | mean: -1.19299e+01 | std:  6.98706e+02 | min: -2.09800e+03 | max:  1.62300e+03
xlstm.layers.0.slstm.Wi.block.weight     | mean:  1.80177e+00 | std:  3.04035e+01 | min: -1.39125e+02 | max:  8.25000e+01
xlstm.layers.0.slstm.Wi.block.bias       | mean: -8.08521e+00 | std:  1.29344e+02 | min: -3.35500e+02 | max:  5.32500e+02
xlstm.layers.0.slstm.Wf.block.weight     | mean:  3.80568e+00 | std:  3.88770e+01 | min: -9.18750e+01 | max:  1.11438e+02
xlstm.layers.0.slstm.Wf.block.bias       | mean: -1.61284e+01 | std:  1.65813e+02 | min: -4.45000e+02 | max:  3.53500e+02
xlstm.layers.0.slstm.Wo.block.weight     | mean: -2.31186e-02 | std:  6.91230e+01 | min: -3.87750e+02 | max:  3.16750e+02
xlstm.layers.0.slstm.Wo.block.bias       | mean: -2.54907e+01 | std:  9.93300e+01 | min: -3.10000e+02 | max:  2.85000e+02
xlstm.layers.0.slstm.Rz.block.weight     | mean: -1.65276e+01 | std:  3.01289e+02 | min: -1.20200e+03 | max:  1.47700e+03
xlstm.layers.0.slstm.Rz.block.bias       | mean: -1.19299e+01 | std:  6.98706e+02 | min: -2.09800e+03 | max:  1.62300e+03
xlstm.layers.0.slstm.Ri.block.weight     | mean: -1.99658e+00 | std:  5.85048e+01 | min: -4.45250e+02 | max:  4.24250e+02
xlstm.layers.0.slstm.Ri.block.bias       | mean: -8.08521e+00 | std:  1.29344e+02 | min: -3.35500e+02 | max:  5.32500e+02
xlstm.layers.0.slstm.Rf.block.weight     | mean: -4.97062e-02 | std:  7.93139e+01 | min: -3.91500e+02 | max:  3.83000e+02
xlstm.layers.0.slstm.Rf.block.bias       | mean: -1.61284e+01 | std:  1.65813e+02 | min: -4.45000e+02 | max:  3.53500e+02
xlstm.layers.0.slstm.Ro.block.weight     | mean: -1.40657e-01 | std:  4.89403e+01 | min: -2.14250e+02 | max:  2.22250e+02
xlstm.layers.0.slstm.Ro.block.bias       | mean: -2.54907e+01 | std:  9.93300e+01 | min: -3.10000e+02 | max:  2.85000e+02
xlstm.layers.0.mlstm.layer_norm.weight   | mean: -1.26956e+02 | std:  3.23133e+02 | min: -1.02553e+03 | max:  4.02806e+02
xlstm.layers.0.mlstm.layer_norm.bias     | mean:  3.69226e+01 | std:  4.03928e+02 | min: -8.15733e+02 | max:  9.64307e+02
xlstm.layers.0.mlstm.causal_conv.conv.weight | mean:  3.03352e+02 | std:  7.04543e+02 | min: -1.06800e+03 | max:  1.19200e+03
xlstm.layers.0.mlstm.causal_conv.conv.bias | mean: -5.20583e+02 | std:  9.78334e+02 | min: -1.44800e+03 | max:  5.01750e+02
xlstm.layers.0.mlstm.Wk.block.weight     | mean:  4.20732e+00 | std:  2.80249e+02 | min: -2.73000e+03 | max:  1.08400e+03
xlstm.layers.0.mlstm.Wk.block.bias       | mean:  2.75132e+00 | std:  1.27333e+02 | min: -4.46250e+02 | max:  2.90500e+02
xlstm.layers.0.mlstm.Wv.block.weight     | mean: -6.70967e+00 | std:  2.71229e+02 | min: -1.59800e+03 | max:  1.64700e+03
